,date_time,site_name,posa_continent,user_location_country,user_location_region,user_location_city,orig_destination_distance,user_id,is_mobile,is_package,channel,srch_ci,srch_co,srch_adults_cnt,srch_children_cnt,srch_rm_cnt,srch_destination_id,srch_destination_type_id,is_booking,cnt,hotel_continent,hotel_country,hotel_market,hotel_cluster
316599,2014-08-16 20:25:24,37,1,69,881,14134,,200524,0,1,9,2014-10-08,2014-10-14,2,0,1,11845,6,0,2,6,111,244,30
575106,2013-08-24 12:36:10,18,2,119,0,21956,,978813,0,0,5,2013-12-25,2013-12-30,2,1,1,11815,1,0,1,3,5,1701,92
192419,2014-08-06 00:57:06,11,3,205,155,13951,246.1729,1050569,0,0,9,2014-08-11,2014-08-13,2,0,1,8273,1,0,1,2,50,660,13
414339,2014-08-04 04:57:36,2,3,66,348,26497,233.0656,498001,0,0,9,2014-08-08,2014-08-09,2,2,1,12281,6,0,3,2,50,191,91
189475,2013-08-01 00:18:06,15,1,55,12,2387,,1041406,0,0,9,2013-09-13,2013-09-20,2,0,1,7795,6,0,1,2,50,1230,5
415260,2014-08-18 19:13:16,24,2,3,60,4699,,502727,0,1,9,2015-04-25,2015-05-02,2,0,1,8253,1,0,2,6,70,19,98
601623,2014-08-26 07:37:47,2,3,66,348,41884,1093.7871,1041735,0,1,1,2014-08-26,2014-08-28,1,0,1,8260,1,0,1,2,50,701,5
507431,2014-08-31 00:07:38,2,3,85,235,20293,,775556,1,1,2,2014-12-22,2015-01-03,2,0,1,8267,1,0,1,2,50,675,41
485802,2014-08-06 10:35:19,2,3,235,13,53632,,704561,1,0,1,2014-10-03,2014-10-08,2,0,1,1556,1,0,1,5,100,1474,63
547876,2014-08-31 13:54:59,2,3,66,174,14752,223.2456,898310,0,0,9,2014-12-30,2015-01-02,4,0,2,8250,1,0,4,2,50,628,49
398218,2014-08-01 11:27:00,23,1,1,217,40787,733.9126,448290,0,0,5,2014-08-21,2014-08-22,2,0,1,20069,6,0,3,6,77,217,14
326062,2014-08-04 08:24:03,2,3,66,189,27951,93.6857,847605,0,0,3,2014-08-22,2014-08-24,2,0,1,8267,1,0,1,2,50,675,55
48073,2014-08-17 23:14:53,2,3,66,462,4287,128.3828,71521,1,0,0,2014-08-18,2014-08-19,2,0,1,8273,1,0,2,2,50,660,13
547652,2013-08-05 17:23:18,37,1,12,790,53139,,242294,1,0,0,2013-11-08,2013-11-10,2,0,1,8790,1,1,1,6,199,5,2
499448,2013-08-29 11:31:29,2,3,66,226,37619,148.8913,122090,0,0,9,2013-09-20,2013-09-21,2,0,1,17859,1,0,1,2,50,427,51
428777,2014-08-07 11:52:08,2,3,66,314,31381,36.9118,1125459,0,0,0,2014-08-19,2014-08-20,2,0,1,8291,1,0,1,2,50,191,25
290180,2014-08-20 15:03:48,11,3,205,354,31206,,748765,0,0,9,2014-09-10,2014-09-13,1,0,1,12247,6,0,1,6,204,27,20
553370,2014-08-19 18:43:15,11,3,205,155,22091,4704.7955,257925,0,0,5,2014-10-18,2014-10-21,2,0,1,8747,1,0,1,3,106,107,83
529009,2014-08-15 10:16:40,37,1,69,877,41864,,200193,0,1,1,2015-03-19,2015-03-24,2,0,2,8250,1,1,1,2,50,628,1
407833,2014-08-26 05:57:03,2,3,39,0,55763,,1065818,0,0,9,2015-02-07,2015-02-14,2,0,1,25087,6,0,1,2,50,650,0
195692,2014-08-26 07:56:04,2,3,66,226,25300,42.6252,475344,1,0,9,2014-10-03,2014-10-05,3,0,1,26215,6,0,1,2,50,1018,61
473435,2014-08-14 09:43:50,2,3,66,174,24103,104.0409,40921,0,0,2,2014-08-22,2014-08-24,2,0,1,9147,1,0,1,2,50,367,0
421585,2014-08-12 14:58:02,2,3,66,337,3532,79.3858,1101787,0,0,9,2014-08-13,2014-08-15,2,0,1,45630,6,0,6,2,50,675,41
274608,2013-08-06 21:16:21,2,3,66,153,20706,2152.4429,703200,0,0,0,2014-04-30,2014-05-01,2,0,1,12576,5,0,1,2,50,676,13
443927,2013-08-24 18:45:40,24,2,3,50,5224,,1160568,0,0,3,2013-12-22,2013-12-26,2,1,1,20108,6,0,1,3,5,44,30
311126,2014-08-20 00:08:43,2,3,66,462,11417,5020.2625,804369,0,0,9,2014-10-04,2014-10-06,1,0,1,41257,4,0,1,6,144,1370,78
160013,2014-08-09 14:14:42,2,3,66,447,16960,358.5372,376946,0,0,1,2014-08-22,2014-08-23,2,0,1,8250,1,0,1,2,50,628,54
218984,2014-08-07 21:20:44,2,3,66,174,40600,0.8893,544010,0,0,9,2014-08-17,2014-08-21,2,0,1,24123,6,0,1,2,50,363,11
24237,2014-08-17 20:02:01,17,1,133,20,3392,,1195724,0,1,0,2014-08-24,2014-08-25,1,0,1,8819,1,0,1,3,168,1242,9
440792,2014-08-14 17:19:17,24,2,3,49,4463,,1155223,0,0,9,2014-09-09,2014-09-13,2,0,1,8250,1,0,1,2,50,628,51
518508,2013-08-27 08:57:38,2,3,66,351,29867,223.2914,176199,0,0,9,2013-09-11,2013-09-12,1,0,1,27348,6,1,1,2,50,638,16
280364,2014-08-04 16:16:10,2,3,66,346,31371,5430.6572,716707,0,1,9,2014-09-30,2014-10-06,2,0,1,8745,1,0,2,6,204,27,20
595777,2014-08-05 22:45:53,2,3,66,442,55391,4994.4183,385151,0,0,9,2014-08-15,2014-08-19,1,0,1,8815,1,0,1,4,196,2034,25
443886,2013-08-17 03:48:55,24,2,3,50,14049,,1160568,0,0,4,2013-12-27,2013-12-31,2,1,1,11815,1,0,1,3,5,1701,78
87577,2013-08-29 16:38:12,2,3,66,174,45042,2325.9664,173531,0,0,5,2013-09-13,2013-09-17,1,0,1,6487,6,0,3,2,50,701,38
218929,2014-08-07 20:55:00,2,3,66,174,40600,1.0086,544010,0,0,9,2014-08-08,2014-08-10,2,0,1,24123,6,0,3,2,50,363,41
484256,2013-08-28 10:38:30,34,3,205,155,17143,24.6541,74474,0,0,9,2013-09-20,2013-09-21,2,0,1,14055,4,0,1,2,198,399,70
142492,2014-08-05 10:04:47,2,3,66,324,40604,4996.3906,327485,0,0,0,2014-09-16,2014-09-20,2,0,1,11075,6,0,2,6,46,1089,58
47306,2013-08-03 14:27:24,2,3,23,48,4924,,69617,0,1,1,2013-08-30,2013-09-03,1,0,1,11977,1,1,1,2,50,584,13
358061,2014-08-31 10:57:39,24,2,3,64,3169,,930960,0,1,0,2014-09-11,2014-09-14,2,0,1,8245,1,0,1,6,22,245,76
45860,2013-08-11 18:35:02,2,3,80,38,52486,,63447,0,0,9,2013-08-18,2013-08-20,2,1,1,8271,1,0,2,2,50,696,19
371506,2013-08-25 16:27:57,2,3,66,258,12217,1483.3306,966331,1,1,0,2013-12-23,2013-12-30,2,2,1,11938,1,0,1,4,8,126,89
540615,2013-08-16 17:02:07,17,1,133,28,24942,,220724,0,0,2,2013-09-06,2013-09-08,2,0,1,21202,6,1,1,6,204,1778,14
386801,2014-08-14 10:33:27,11,3,205,354,11747,4160.158,1012729,0,0,0,2014-10-16,2014-10-20,2,0,1,8808,1,0,1,6,169,28,29
148804,2014-08-24 14:04:32,2,3,66,174,28782,1544.5017,346281,1,1,9,2015-02-12,2015-02-16,4,2,2,8810,1,0,1,4,8,1532,50
417060,2014-08-11 11:51:41,2,3,66,351,36508,274.6049,1090376,0,1,9,2014-08-21,2014-08-23,2,0,1,42624,3,0,1,2,50,637,56
71431,2014-08-07 21:57:51,37,1,69,689,35963,,132337,1,0,0,2014-09-12,2014-09-15,2,0,1,8220,1,0,1,3,182,46,29
269972,2014-08-05 14:54:06,2,3,66,462,52482,2660.9542,690127,0,0,0,2014-09-14,2014-09-18,6,0,3,30067,4,0,3,2,50,213,26
123800,2013-08-30 22:59:36,23,1,1,390,42048,548.8682,274099,0,1,0,2013-10-08,2013-10-10,1,0,1,22434,1,0,1,6,105,977,81
589437,2014-08-26 09:08:51,2,3,66,314,17650,205.1641,365677,0,0,9,2014-08-29,2014-09-01,2,2,1,8267,1,1,1,2,50,675,56
330828,2014-08-19 16:18:41,2,3,66,174,9351,8080.721,861504,0,0,9,2014-12-21,2014-12-23,2,0,1,37196,4,0,1,3,104,325,57
106384,2014-08-18 12:27:06,2,3,214,118,20730,,222769,1,1,2,2014-10-09,2014-10-11,2,0,1,8808,1,0,1,6,169,28,9
592121,2013-08-24 20:54:39,2,3,66,462,49283,402.66,374825,0,0,1,2013-09-01,2013-09-03,3,0,1,12368,5,0,1,2,50,723,14
329225,2013-08-07 10:01:20,11,3,205,330,54138,654.9155,855848,0,0,9,2013-08-11,2013-08-12,2,0,1,26023,6,0,1,2,198,397,16
151152,2014-08-11 08:37:08,2,3,66,318,33796,,353659,0,1,9,2014-12-26,2015-01-03,1,0,1,11204,3,0,1,2,50,636,25
574099,2014-08-14 14:14:41,2,3,66,348,48862,5355.3528,314174,0,0,9,2014-08-28,2014-08-29,2,0,1,23759,1,0,2,6,22,300,80
349590,2014-08-02 11:33:07,2,3,66,348,48862,2099.9556,910241,0,0,9,2014-08-29,2014-09-01,2,0,1,48884,6,0,2,4,119,2063,22
500927,2014-08-28 11:38:37,37,1,69,928,48733,,125231,0,0,9,2014-09-03,2014-09-04,2,0,1,18058,1,1,1,6,68,292,43
383199,2013-08-01 15:03:14,2,3,66,356,22202,1876.9851,1002920,0,0,9,2013-08-04,2013-08-05,1,1,1,27606,6,1,1,2,50,643,91
240516,2014-08-22 21:48:53,2,3,66,184,40034,9.8347,609688,1,0,9,2014-09-13,2014-09-21,2,0,1,8236,1,0,1,2,50,656,6
462460,2013-08-19 11:49:31,37,1,69,761,41949,,6648,0,0,0,2013-08-26,2013-08-30,1,0,1,8213,1,0,1,6,68,275,64
75780,2013-08-24 14:06:56,2,3,66,467,36345,1171.8538,140833,0,0,9,2013-10-11,2013-10-12,2,0,1,8276,1,1,1,2,50,661,16
170324,2014-08-12 12:56:09,40,3,66,318,47530,,407596,0,0,9,2014-08-30,2014-09-01,4,0,3,17819,5,0,1,2,50,450,32
287701,2013-08-11 14:52:28,37,1,69,695,22449,,740181,0,0,1,2013-08-29,2013-08-30,1,0,1,1319,1,0,1,6,77,1897,62
114435,2013-08-05 18:29:30,2,3,230,395,36062,,243958,0,0,9,2014-01-07,2014-01-17,2,2,1,15105,3,0,1,4,119,2067,53
277665,2014-08-19 06:20:50,2,3,66,189,33949,,709903,1,1,9,2014-10-03,2014-10-07,2,0,1,8260,1,0,1,2,50,701,84
134969,2014-08-02 08:35:36,2,3,154,577,10410,,304434,0,1,2,2014-08-17,2014-08-23,2,0,1,22863,1,0,1,4,93,2085,60
566324,2014-08-17 16:21:16,2,3,66,226,775,699.7396,287921,0,0,0,2014-08-22,2014-08-26,1,0,1,7635,3,0,1,2,50,675,21
112261,2014-08-27 20:25:41,2,3,66,184,2037,1692.4908,237804,0,0,0,2014-11-17,2014-11-21,2,2,1,5405,6,0,1,4,8,126,52
97259,2014-08-18 13:14:49,2,3,66,363,54938,,202975,0,0,9,2014-09-23,2014-10-03,2,0,1,8550,6,1,1,4,8,121,64
596293,2014-08-19 11:39:46,2,3,66,220,18876,2.2561,386797,0,0,3,2014-08-19,2014-08-20,2,0,1,11848,1,0,1,2,50,705,83
213215,2014-08-13 16:41:11,11,3,205,354,25315,313.275,528386,1,0,9,2014-08-29,2014-09-01,1,0,1,26227,6,0,1,2,198,384,95
212286,2014-08-26 09:15:54,2,3,66,314,49590,102.4684,526048,1,0,7,2014-08-31,2014-09-01,2,0,1,5270,1,0,1,2,50,695,10
27165,2013-08-11 19:42:05,23,1,1,189,38883,6476.6774,6563,0,0,1,2013-08-24,2013-08-25,2,0,1,23683,6,0,1,2,50,659,59
505524,2013-07-03 10:50:39,2,3,66,447,902,370.545,546491,0,1,4,2013-07-22,2013-07-23,1,0,2,8236,1,1,1,2,50,656,68
143564,2014-07-11 10:20:01,2,3,66,337,3177,2090.3222,556896,0,0,9,2014-07-20,2014-07-21,2,2,1,23689,6,1,1,2,50,1633,47
200380,2013-07-09 21:52:45,2,3,215,646,51733,405.5111,742304,0,0,9,2013-07-10,2013-07-12,1,0,1,8810,1,1,1,4,8,1532,59
561270,2013-07-20 14:17:46,2,3,66,220,11496,21.8566,708246,0,0,2,2013-08-30,2013-09-01,2,1,1,8268,1,0,1,2,50,682,71
444247,2014-07-09 03:36:13,2,3,149,290,33116,,358391,0,1,1,2014-07-30,2014-08-03,2,0,1,23918,1,0,3,3,36,1615,27
446708,2014-07-10 12:47:14,2,3,66,331,10427,,367278,0,0,9,2014-07-14,2014-07-15,1,0,1,8223,1,0,1,2,50,690,16
483365,2014-07-10 15:45:45,24,2,3,64,4777,,467998,0,1,1,2014-07-20,2014-07-22,1,0,1,8220,1,1,1,3,182,46,29
269072,2014-07-07 22:14:52,8,4,77,977,51745,437.2212,972249,1,0,9,2015-02-13,2015-02-16,2,0,1,20896,6,0,2,0,63,1258,4
120680,2013-07-29 05:53:28,11,3,205,385,54365,,450891,1,0,0,2013-07-30,2013-08-04,2,0,1,11621,1,0,2,2,50,703,37
271892,2014-07-17 22:08:28,24,2,3,50,5703,,982537,0,0,2,2014-09-26,2014-09-28,2,0,1,8519,6,0,1,3,106,106,61
564417,2014-07-20 17:39:22,2,3,66,174,23706,845.8968,717773,0,0,3,2014-08-11,2014-08-12,2,2,1,8273,1,0,1,2,50,660,72
70111,2013-07-17 08:12:35,2,3,66,196,2428,308.4787,267478,0,0,9,2013-07-22,2013-07-23,4,1,1,14875,1,0,3,2,198,750,4
564423,2014-07-20 21:01:37,2,3,66,174,23706,991.4216,717773,0,0,9,2014-08-12,2014-08-13,2,3,1,8281,1,0,1,2,50,663,72
312584,2014-07-09 18:15:17,37,1,69,627,34837,,1092939,1,1,0,2014-08-31,2014-09-06,2,0,1,21469,1,0,1,6,200,1591,67
306045,2014-07-21 22:41:57,2,3,66,174,26232,5828.3341,1076153,0,0,9,2014-08-02,2014-08-29,1,0,1,25459,6,0,1,6,15,1437,53
529468,2014-07-15 10:44:22,2,3,66,352,5807,2057.4701,615124,0,1,3,2014-09-27,2014-09-27,2,0,1,11439,1,0,1,4,163,1503,52
280291,2014-07-31 22:54:53,2,3,66,184,2037,5013.883,1006805,1,0,5,2014-09-24,2014-09-25,2,0,1,25142,6,1,1,6,58,33,58
279292,2013-07-10 11:02:31,2,3,66,351,13431,,1004051,0,0,9,2013-08-23,2013-08-25,2,0,1,8231,1,0,1,2,50,638,6
95610,2013-07-10 15:20:03,2,3,57,342,5021,,374678,1,0,0,2013-08-05,2013-08-12,2,0,1,4454,3,0,1,2,50,682,10
182892,2014-07-19 15:12:16,25,2,23,48,4924,,671180,0,0,5,2014-08-28,2014-08-30,2,0,1,62024,6,0,2,6,180,1525,11
59203,2014-07-23 08:54:36,11,3,205,155,53927,1154.9172,204117,0,0,9,2014-09-13,2014-09-18,4,5,2,12175,6,0,1,2,50,366,72
540112,2014-07-14 11:38:46,25,2,23,48,4924,,647564,0,0,5,2014-11-23,2014-11-25,2,0,1,8745,1,0,1,6,204,27,94
319967,2014-07-27 17:11:10,2,3,66,174,24103,100.9721,1113405,0,0,9,2014-07-29,2014-08-04,1,1,1,8278,1,0,1,2,50,368,91
588868,2014-07-07 10:40:43,11,3,205,135,36086,5702.506,813170,0,0,9,2014-08-07,2014-08-10,2,1,1,8245,1,0,1,6,22,245,46
204298,2014-07-20 10:15:59,11,3,205,354,48951,1165.7545,757528,0,0,3,2015-02-25,2015-02-28,2,0,1,11621,1,1,1,2,50,703,83
343511,2014-07-24 17:09:27,13,1,46,414,7317,279.0613,1190397,0,0,9,2014-09-15,2014-09-19,2,0,1,8289,1,0,1,6,107,36,30
617363,2014-07-09 18:25:10,11,3,205,354,21259,3510.1778,888550,0,0,9,2014-09-22,2014-09-23,2,0,1,12618,5,0,1,6,70,19,98
332460,2014-07-01 08:39:13,2,3,66,442,51161,,1144433,0,1,9,2014-09-28,2014-10-04,2,0,1,9600,1,1,1,4,32,1411,0
212567,2014-07-11 22:38:55,37,1,69,566,49966,,784461,0,0,9,2014-07-28,2014-08-02,1,0,1,8262,1,0,1,2,198,384,37
409311,2013-07-27 19:17:30,37,1,66,174,29558,8062.7384,219438,0,0,9,2013-12-03,2013-12-05,1,0,1,43783,6,0,2,0,63,1029,62
276296,2014-07-02 23:33:32,13,1,46,347,38070,201.922,999581,0,0,9,2014-07-03,2014-07-06,1,1,1,55223,6,1,1,6,204,941,99
193955,2014-07-02 07:45:43,2,3,66,220,5444,364.282,707363,0,0,0,2014-07-21,2014-07-24,2,0,1,8793,1,0,1,2,50,677,90
49874,2013-07-04 11:40:24,2,3,215,817,13087,,181651,0,0,9,2013-08-01,2013-08-06,2,1,1,8821,1,0,2,6,17,30,86
484612,2014-07-05 16:32:44,30,4,195,995,55763,,472560,0,0,1,2014-08-03,2014-08-06,1,0,1,12213,6,1,1,6,70,19,31
570484,2014-07-23 22:43:18,34,3,205,155,14703,5591.6258,748168,0,0,3,2014-09-24,2014-09-28,3,0,1,53949,3,0,1,6,105,29,8
606971,2014-07-08 13:08:42,2,3,66,467,40280,34.6209,864134,0,0,0,2014-07-11,2014-07-12,2,0,1,27399,6,0,1,2,50,538,5
157526,2014-07-15 12:52:50,2,3,66,346,49400,1235.2839,597549,0,1,2,2014-08-16,2014-08-21,2,0,1,8824,1,0,1,4,8,118,66
386515,2014-07-31 14:58:47,8,4,77,977,53780,443.587,149380,0,0,1,2014-08-27,2014-08-28,1,0,1,20896,6,0,1,0,63,1258,87
375329,2014-07-09 13:17:59,37,1,69,695,45017,,116868,0,1,9,2014-07-19,2014-07-21,2,0,1,8746,1,0,1,6,105,29,9
128422,2013-07-01 17:29:52,11,3,205,385,3528,1344.0386,492404,0,0,0,2013-07-09,2013-07-19,2,2,1,17584,6,0,1,2,50,682,54
606276,2013-07-09 19:53:00,2,3,66,442,50124,1339.0718,863050,0,1,9,2013-07-11,2013-07-14,2,0,1,11923,1,0,1,4,80,204,78
102985,2013-07-23 13:36:10,2,3,66,448,46937,165.9267,399707,0,0,2,2013-07-26,2013-07-27,2,2,1,11569,1,0,1,2,50,623,96
228998,2013-07-30 14:12:34,2,3,66,318,17329,1198.4368,839311,0,0,9,2013-07-30,2013-07-31,1,0,1,44045,3,0,1,2,50,701,83
88818,2014-07-09 10:53:48,23,1,1,424,32821,4545.125,356147,0,1,9,2014-07-18,2014-07-25,2,0,1,8267,1,0,1,2,50,675,56
238357,2014-07-14 14:48:34,2,3,66,462,27762,3182.2132,868809,0,0,9,2015-01-13,2015-01-20,2,0,1,1152,1,0,1,4,47,1502,60
435478,2013-07-15 11:41:14,2,3,66,348,48862,1553.4661,330198,0,1,9,2013-12-09,2013-12-13,2,0,1,8791,1,0,1,4,8,110,52
506903,2014-07-12 12:40:28,37,1,69,990,12811,,553476,0,0,4,2014-09-07,2014-09-11,2,0,1,12269,6,0,1,2,50,1230,70
405467,2014-07-27 18:20:24,2,3,66,348,47001,,206583,0,1,5,2015-02-13,2015-02-20,2,2,1,8791,1,0,1,4,8,110,65
78885,2014-07-22 19:57:43,2,3,66,174,8978,322.9178,320220,0,0,0,2014-08-13,2014-08-14,2,0,1,8254,1,0,1,2,50,365,99
630527,2014-07-26 14:36:36,2,3,66,442,21439,1051.1896,920371,0,1,9,2014-11-05,2014-11-08,2,0,1,5405,6,0,4,4,8,126,64
499564,2013-07-18 11:09:57,2,3,162,13,34170,,523466,0,0,2,2013-08-26,2013-08-29,2,1,1,46323,6,0,2,4,196,2034,30
479732,2014-07-01 23:29:07,17,1,133,20,23873,,451968,0,0,9,2014-08-18,2014-08-22,3,0,2,25123,1,1,1,6,212,37,85
317263,2014-07-16 17:39:52,2,3,66,174,19362,364.3769,1105957,0,0,2,2014-07-25,2014-07-27,2,0,1,25471,6,0,1,2,50,365,3
624892,2013-07-02 14:25:59,2,3,66,363,48733,,906300,1,0,9,2013-08-19,2013-08-23,2,1,1,11373,1,0,1,4,128,1455,96
227763,2014-07-25 13:21:38,2,3,57,342,5021,,836655,0,0,9,2014-07-27,2014-07-29,1,0,1,8826,1,0,1,4,47,1501,17
432017,2014-07-28 08:49:03,29,1,62,25,27586,,321390,0,1,1,2014-09-27,2014-10-03,2,0,1,792,1,0,1,6,208,1480,99
71414,2014-07-11 20:43:15,11,3,205,354,15011,,275613,1,0,1,2014-07-25,2014-07-27,2,1,1,25337,6,0,1,2,50,191,69
484838,2014-07-25 19:54:36,8,4,77,977,43062,2734.1108,473350,1,1,0,2014-10-13,2014-10-18,2,0,1,11815,1,0,3,3,5,1701,61
179446,2013-07-20 22:12:44,2,3,66,174,40049,1229.8085,663612,0,1,9,2013-12-19,2013-12-29,2,0,1,8824,1,0,1,4,8,118,31
328172,2013-07-18 19:49:26,2,3,66,448,24848,1408.14,1131608,0,1,9,2013-08-01,2013-08-03,2,0,1,8864,1,0,2,4,47,1508,52
272836,2014-07-26 18:22:20,24,2,3,50,5703,,985927,0,0,9,2014-08-01,2014-08-04,2,0,1,17823,1,0,1,6,105,770,67
324102,2013-07-08 09:33:36,2,3,66,220,33119,1090.9795,1125297,0,0,9,2013-08-15,2013-08-18,1,0,1,45631,6,0,1,2,50,675,70
616858,2014-07-14 14:41:39,18,2,10,0,1831,,887478,0,1,9,2014-08-20,2014-08-25,3,0,1,8220,1,0,1,3,182,46,57
629825,2013-07-05 21:02:24,2,3,66,337,12901,,919341,0,0,1,2013-07-18,2013-07-22,4,0,1,8260,1,0,1,2,50,701,78
358058,2014-07-22 16:47:34,2,3,66,174,25317,207.5794,63706,0,0,1,2014-11-26,2014-11-29,2,0,1,8250,1,0,2,2,50,628,19
103375,2013-07-24 18:43:23,2,3,66,346,31371,3077.0782,400159,0,1,0,2013-07-31,2013-08-09,2,0,1,11439,1,0,1,4,163,1503,87
270601,2013-07-18 20:55:20,2,3,66,260,18210,1624.6307,585634,0,1,0,2013-10-18,2013-10-23,2,0,1,8250,1,0,4,2,50,628,71
262068,2014-07-13 16:14:51,2,3,66,294,7976,510.8429,554516,0,0,9,2014-09-20,2014-09-23,2,0,1,27475,6,0,1,2,50,647,21
122399,2014-07-30 20:58:14,2,3,66,174,21855,2606.1503,119923,0,0,1,2014-12-28,2014-12-29,2,2,1,11353,1,0,1,2,50,699,77
404864,2014-07-13 12:31:15,23,1,1,158,7323,601.478,1000283,1,1,0,2014-08-17,2014-08-21,2,0,1,8253,1,0,1,6,70,19,25
213932,2014-07-21 19:21:38,2,3,66,351,30135,1009.6246,395637,1,0,2,2014-12-14,2014-12-15,2,0,1,12225,6,0,1,2,50,701,42
90299,2013-07-23 17:16:13,24,2,3,60,4699,,1190613,0,0,1,2013-07-29,2013-07-30,1,0,1,12356,5,0,3,3,182,46,59
52952,2014-07-10 09:03:03,13,1,46,347,1810,484.7373,1071269,0,1,9,2014-08-03,2014-08-07,1,0,1,8289,1,0,1,6,107,36,29
273385,2013-07-06 10:17:17,2,3,66,348,47583,9460.226,593975,0,0,9,2013-08-16,2013-08-19,1,0,1,56279,3,0,1,3,5,956,81
66939,2013-07-26 15:24:20,2,3,66,442,76,1501.2442,1112760,0,0,9,2013-08-13,2013-08-14,1,1,1,24123,6,0,1,2,50,363,83
213594,2014-07-06 07:03:40,2,3,66,348,8119,1610.242,394249,0,0,9,2014-10-08,2014-10-12,1,0,1,8277,1,0,2,2,50,412,23
5523,2014-07-18 14:42:18,2,3,80,39,16563,,939641,0,0,0,2014-08-14,2014-08-19,4,1,2,11623,1,1,1,6,204,1449,99
173887,2014-07-12 12:01:13,2,3,66,198,36172,1327.759,262649,0,0,3,2014-08-29,2014-08-31,1,0,1,328,1,0,1,2,50,926,48
562594,2014-07-30 20:11:13,2,3,103,45,38784,,272709,1,0,9,2014-11-02,2014-11-05,4,0,1,8250,1,0,1,2,50,628,79
524152,2014-07-14 23:49:57,25,2,23,48,4924,,163046,0,0,1,2014-08-22,2014-08-24,2,0,1,8220,1,0,2,3,182,46,85
311793,2014-07-24 17:02:35,2,3,66,174,16634,1004.169,710628,0,0,9,2014-09-16,2014-09-17,4,0,2,11629,1,0,1,2,198,370,5
428551,2014-07-15 12:26:53,37,1,69,781,24725,,1059537,0,1,9,2014-09-17,2014-09-24,2,0,1,8788,1,0,2,6,77,2,60
536094,2014-07-26 08:27:13,2,3,66,174,47541,232.4108,190017,0,0,0,2014-07-26,2014-07-29,2,0,1,8254,1,0,1,2,50,365,39
78364,2013-07-15 19:36:34,11,3,205,385,1347,1224.9355,1145788,0,0,1,2013-07-18,2013-07-19,2,2,1,52980,1,0,2,2,50,548,5
624420,2014-07-21 20:43:18,2,3,66,442,18617,,460720,0,0,9,2014-08-02,2014-08-03,2,0,1,7635,3,0,1,2,50,675,21
168003,2013-07-07 20:52:47,24,2,3,51,9627,,242889,0,1,4,2013-08-10,2013-08-13,2,0,1,8282,1,0,2,3,126,232,57
218313,2013-07-26 09:57:51,2,3,66,321,42936,,408118,1,0,7,2013-08-17,2013-08-18,2,0,1,27703,6,0,4,2,50,646,68
167392,2014-07-24 16:29:59,13,1,46,336,13709,410.2363,239270,0,0,5,2014-08-21,2014-08-22,2,0,1,22618,6,0,1,6,204,1614,6
460288,2014-07-08 04:52:08,2,3,66,331,10181,,1144314,0,0,1,2014-07-31,2014-08-03,2,2,1,11319,1,0,1,2,50,681,90
616636,2014-07-16 21:47:46,11,3,205,312,10553,931.7142,442634,0,0,0,2014-08-03,2014-08-04,4,2,1,11976,1,0,1,2,50,664,42
120266,2014-07-24 11:02:33,2,3,66,462,52482,3279.9772,116062,0,0,5,2014-09-27,2014-10-01,2,0,1,16808,5,0,2,4,121,199,92
44110,2014-07-30 09:26:14,34,3,205,343,37594,2733.4598,1046849,0,1,9,2014-10-10,2014-10-15,2,0,1,8250,1,0,1,2,50,628,88
138376,2013-07-06 18:48:22,34,3,205,354,12825,4362.5839,163088,0,0,9,2013-08-13,2013-08-16,3,0,1,8746,1,0,4,6,105,29,6
232062,2013-07-03 09:42:21,11,3,205,385,13813,,446622,0,0,3,2014-01-20,2014-01-31,2,0,1,4454,3,0,2,2,50,682,79
141461,2014-07-26 23:17:19,2,3,66,174,25317,109.0313,171742,1,0,1,2015-02-06,2015-02-08,2,2,1,8278,1,0,1,2,50,368,80
511262,2014-07-11 07:00:06,24,2,3,50,5703,,125447,0,1,9,2014-07-28,2014-07-31,2,0,1,18569,1,0,1,3,182,83,63
443194,2013-07-05 20:18:52,2,3,66,258,17545,1495.4305,1098702,1,1,9,2013-08-17,2013-08-24,2,3,1,5405,6,0,1,4,8,126,3
461696,2013-07-31 11:18:47,2,3,66,220,45912,531.1739,1149021,0,0,1,2013-11-08,2013-11-10,4,0,2,11989,1,0,1,2,50,511,59
245889,2014-07-13 20:40:20,2,3,66,174,24103,925.3254,495639,0,0,9,2014-09-05,2014-09-10,2,0,1,8824,1,0,1,4,8,118,65
608145,2014-07-22 12:23:44,11,3,205,155,11111,,419031,1,0,9,2014-08-25,2014-08-27,2,0,1,26322,1,0,1,2,198,1624,23
559439,2014-07-09 15:03:09,2,3,66,321,47535,415.3756,256985,0,1,0,2014-07-20,2014-07-23,2,0,1,8249,1,0,1,2,50,192,13
65705,2014-07-06 23:23:08,2,3,3,80,25526,,1108916,0,0,9,2014-07-31,2014-08-03,2,0,2,8250,1,0,3,2,50,628,1
203921,2014-07-09 08:56:08,2,3,66,448,53078,402.3814,370729,0,0,1,2014-08-08,2014-08-10,1,1,1,8231,1,0,1,2,50,638,28
54917,2013-07-13 23:02:01,2,3,70,47,14566,,1078189,1,0,9,2013-07-24,2013-07-25,6,0,3,20226,6,0,1,3,182,46,36
577797,2013-07-18 20:00:35,2,3,66,348,20067,2455.9416,324040,0,0,3,2013-08-10,2013-08-12,4,0,2,24952,3,0,1,2,50,368,96
